FUSSGAENGE,EINBAHN,RADSTREIFE,ONEWAY_FT,ONEWAY_TF,HOEHE_ANFA,HOEHE_ENDE,RADWEG,LOKALISATI,VELOWEGE_M,SHAPE_Leng,ID
0,TF,0,1,0,439.03599667000,438.04581458000,0,Lindenbachstrasse,0,73.15331874580,9516
0,0,0,0,0,545.12767361000,550.20949750000,0,Ackermannstrasse,0,120.99329083200,9517
0,0,0,0,0,412.29995893000,412.97444000000,0,Bertastrasse,1,109.29431388500,9518
1,0,0,0,0,495.53981750000,496.47794600000,0,Im HagenbrÃ¼nneli,0,10.11931404300,9519
0,FT,0,0,1,444.52994267000,452.23340738000,0,Ziegelstrasse,0,112.46279427100,9520
0,0,0,0,0,452.20829600000,451.67676614000,0,Holunderweg,1,73.63981780530,9521
0,0,0,0,0,422.21326662000,422.25622240000,0,LanggrÃ¼tweg,1,6.14855333924,9522
1,0,0,0,0,410.94675038000,411.12246167000,0,Bauhallengasse,0,70.18503441820,9523
0,0,0,0,0,488.80174440000,476.13395083000,0,Frohburgstrasse,1,229.57841632800,9524
0,0,0,0,0,430.97114375000,430.52164250000,0,HeerenschÃ¼rlistrasse,0,88.50558607050,9525
1,0,0,0,0,398.25554055000,398.34936206000,0,Bernerstrasse Nord / BÃ¤ndlistrasse 20,0,10.26798738370,9526
0,0,0,0,0,408.43292000000,409.57788018000,0,Reinhardstrasse,0,64.39375761450,9527
0,0,0,0,0,408.37807250000,408.32621604000,0,Lochmannstrasse,1,34.07605342060,9528
0,0,0,0,0,442.71261955000,441.68068929000,0,Heliosstrasse,0,69.53786790270,9529
1,0,0,0,0,407.84248475000,408.25954621000,0,Werkgasse,0,91.88958113970,9530
0,0,0,0,0,408.55533000000,410.46508958000,0,Othmarstrasse,0,82.30490191540,9531
0,0,0,0,0,466.93811190000,467.11609650000,0,Frankentalerstrasse / Riedhofstrasse 10,1,7.38496264820,9532
1,0,0,0,0,502.99993150000,505.21894092000,0,HÃ¤ldeliweg 250,0,37.48536780150,9533
0,0,0,0,0,398.37806531000,399.03090150000,0,Bachmattstrasse,0,105.76787969700,9534
1,0,0,0,0,489.60512637000,495.53981750000,0,Im HagenbrÃ¼nneli,0,162.63399936100,9535
1,0,0,0,0,415.48646929000,416.75132667000,0,Algierstrasse,0,24.04334629420,9536
1,0,0,0,0,449.78772100000,449.63778100000,0,Aspholzstrasse / MÃ¼hlackerstrasse 20,1,4.60744746752,9537
0,0,0,0,0,426.29618694000,426.25867332000,0,Glattstegweg,1,130.00167326400,9538
0,0,0,0,0,411.86891333000,412.13474000000,0,Martastrasse,0,60.39560506610,9539
0,0,0,0,0,398.17501200000,399.58655250000,0,Herrligstrasse,1,209.88835257500,9540
0,0,0,0,0,434.86622750000,434.83810367000,0,Schwingerstrasse,0,5.68332658442,9541
0,0,0,0,0,426.32260500000,430.71451875000,0,Kleinertstrasse,1,66.15587007100,9542
1,0,0,0,0,494.60494247000,492.49978833000,0,RebhÃ¼sliweg,1,41.35830818960,9543
0,FT,0,0,1,437.90207398000,437.79733979000,0,SchÃ¶nauring,0,4.29967834086,9544
0,0,0,0,0,411.86891333000,411.84958500000,0,Hildastrasse,0,92.51617224820,9545
0,0,0,0,0,419.85311000000,408.39010526000,0,Arosastrasse,1,223.92257819700,9546
0,0,0,0,0,427.78739905000,431.19915105000,0,ZwischenbÃ¤chen,1,63.46995493000,9547
0,0,0,0,0,454.33213975000,462.53663875000,0,Schmelzbergstrasse,1,165.38328233000,9548
1,0,0,0,0,469.74377462000,468.14999286000,0,Anna-Heer-Strasse,1,97.12061520920,9549
0,0,0,0,0,427.63618500000,427.67994900000,0,Luchsweg,0,4.68882979385,9550
1,0,0,0,0,587.51375750000,592.78302250000,0,Forstersteig,0,27.59577446980,9551
0,0,0,0,0,431.25333269000,435.43469667000,0,Zufahrtsstrasse Kirche Enge 10,0,55.84758053930,9552
0,0,0,0,0,510.19826750000,510.32081421000,0,Appenzellerstrasse,1,235.87984272100,9553
0,0,0,0,0,464.60673000000,463.79626976000,0,Attenhoferstrasse,1,141.03186435600,9554
0,0,0,0,0,421.39297833000,420.83641375000,0,Haldenstrasse,0,90.94455842760,9555
0,0,0,0,0,454.20515531000,454.21287350000,0,Im HÃ¼rstholz 365,1,7.79002387119,9556
0,0,0,0,0,399.74830500000,399.49924473000,0,Am Wasser Trottoir rechts,0,15.71809703340,9557
0,0,0,0,0,428.70686300000,428.50091554000,0,Heerenwiesen / Kreuzwiesen 5,0,4.64101344011,9558
0,0,0,0,0,463.17326947000,465.12960096000,0,Hungerbergstrasse,1,34.33751844340,9559
1,0,0,0,0,457.45116667000,460.10551056000,0,Ulmenweg,0,74.91333486060,9560
0,0,0,0,0,412.97444000000,412.43080500000,0,Zentralstrasse,0,75.52372851350,9561
1,0,0,0,0,436.81110200000,434.90299950000,0,Herbstweg,1,101.88377952600,9562
0,0,0,0,0,437.89091175000,441.67760850000,0,Bahnhaldenstrasse,1,119.57940931700,9563
0,0,0,0,0,426.71347208000,426.54424462000,0,Heerenwiesen / Kreuzwiesen 30,0,5.11764628596,9564
1,0,0,0,0,594.49510000000,587.51505441000,0,ZÃ¼richbergstrasse,1,95.90343176070,9565
0,0,0,0,0,436.29709250000,432.05519158000,0,Siewerdtstrasse,0,140.82837909100,9566
0,0,0,0,0,403.38855182000,405.73242500000,0,Im Struppen,0,172.23934314300,9567
0,0,0,0,0,411.56541313000,411.22564800000,0,Sihlfeldstrasse,1,41.23466683300,9568
0,0,0,0,0,467.90258644000,463.24137000000,0,Regulastrasse,0,218.53051242100,9569
0,0,0,0,0,434.53816438000,432.47166250000,0,Birnbaumstrasse,0,89.65159691410,9570
0,0,0,0,0,416.27378400000,418.34040800000,0,Traubenstrasse,0,53.64478191890,9571
1,0,0,0,0,456.42758000000,458.12108240000,0,Waldmeisterweg,0,82.10957205890,9572
1,0,0,0,0,409.61387000000,409.24804667000,0,Winzerhalde,1,6.44829806741,9573
1,0,0,0,0,492.53459500000,510.27113333000,0,Hitzigweg,0,98.59449193170,9574
0,0,0,0,0,407.98346038000,407.96327056000,0,Rolandstrasse,0,49.42599951040,9575
1,0,0,0,0,447.57806333000,447.57741714000,0,Rainstrasse,0,10.77188902520,9576
1,0,0,0,0,463.55279100000,466.66001925000,0,Butzenstrasse / Hesenlooweg 10,0,136.20761478700,9577
1,0,0,0,0,571.94758700000,571.98470625000,0,Billeterstrasse,1,39.76330429750,9578
0,0,0,0,0,418.21016697000,418.18367350000,0,Staffelstrasse / Lerchenstrasse 20,0,7.69038073498,9579
0,0,0,0,0,426.57905600000,425.99809000000,0,Apollostrasse,0,72.54063139950,9580
1,0,0,0,0,523.83061591000,526.22920400000,0,Aurorastrasse,1,31.17935763650,9581
0,0,0,0,0,617.92147587000,612.03830437000,0,Wiesliacher,0,146.68106645000,9582
1,0,0,0,0,495.36263633000,497.67620037000,0,Feldweg Regensdorferstrasse 0,0,190.03073652700,9583
0,0,,0,0,413.73508000000,413.48101000000,,Weststrasse,1,92.00813570790,9584
1,0,0,0,0,445.29697650000,446.32645454000,0,Bocklerstrasse,1,16.16484565160,9585
0,0,0,0,0,414.67755298000,417.61418190000,0,Girhaldenstrasse,0,88.12134996920,9586
0,0,0,0,0,414.87328031000,414.74543813000,0,Gletscherstrasse,0,8.81498611572,9587
1,0,0,0,0,513.46319230000,512.96922500000,0,Kettberg,0,81.72741906420,9588
0,0,0,0,0,459.66487233000,458.88603944000,0,Hoffeld,0,28.64045250340,9589
0,0,0,0,0,409.71321917000,410.03442131000,0,Balderngasse,0,35.82590131000,9590
0,0,0,0,0,473.07595500000,471.36965750000,0,ErchenbÃ¼hlstrasse,0,49.30681201460,9591
1,0,0,0,0,490.98643667000,470.30343000000,0,Giblenweg,1,217.53811239600,9592
1,0,0,0,0,414.02663618000,413.97150000000,0,Mantelgasse,0,16.24502948620,9593
0,0,0,0,0,426.66989071000,426.04029100000,0,Roswiesenstrasse,1,78.25706449710,9594
0,0,0,0,0,509.67768000000,511.54752000000,0,Im oberen Boden,0,27.62403259190,9595
0,0,0,0,0,610.36663107000,610.97940620000,0,Witikonerstrasse 105,0,16.72394476220,9596
0,0,0,0,0,439.18560250000,439.03599667000,0,Lindenbachstrasse,0,68.88926707400,9597
1,0,0,0,0,461.38265000000,470.54422167000,0,HofhÃ¶lzliweg,1,82.42171779660,9598
0,0,0,0,0,464.03716464000,464.30256880000,0,SchÃ¼rbungert,1,69.38525288430,9599
1,0,0,0,0,412.47948860000,412.14685030000,0,Werdgartengasse,0,36.98983988530,9600
1,0,0,0,0,413.09096885000,413.12012144000,0,Fritschistrasse,1,4.82883290563,9601
1,0,0,0,0,426.27056500000,426.34009667000,0,Vorhaldenstrasse,0,9.67665739991,9602
1,0,0,0,0,448.86288848000,449.24668556000,0,Katzenseestrasse,1,88.88976138100,9603
0,0,0,0,0,437.85605527000,437.48998600000,0,Sperletweg,0,115.90826998100,9604
1,0,0,0,0,425.37737667000,429.26535708000,0,LanggrÃ¼tweg,1,125.97928456200,9605
0,0,0,0,0,404.82752500000,404.62001206000,0,RÃ¶ntgenstrasse,1,108.34950406300,9606
0,0,0,0,0,507.97782333000,515.12622955000,0,Heuelstrasse,1,144.21457728700,9607
1,0,0,0,0,595.23372650000,594.33712800000,0,Parkplatz Masoalahalle,0,54.08944475910,9608
1,0,0,0,0,405.79983150000,405.31519293000,0,Luisenstrasse,0,61.44242703150,9609
1,0,0,0,0,462.26033419000,459.31708496000,0,Nidelbadstrasse / KalchbÃ¼hlstrasse 20,0,69.60786419480,9610
0,FT,FT,0,1,433.64132278000,433.17996056000,0,Freiestrasse Trottoir rechts,0,31.59535824020,9611
0,0,0,0,0,526.29953500000,526.83625350000,0,Rehalpstrasse,1,8.12366430911,9612
0,0,0,0,0,412.82286900000,415.12468167000,0,Ceresstrasse,0,47.42687228880,9613
0,0,0,0,0,486.73902600000,489.16769750000,0,Staudenweg,0,32.07009655610,9614
0,0,0,0,0,431.82121111000,436.56086000000,0,Sallenbachstrasse,0,218.31430178500,9615
0,0,0,0,0,412.74205350000,412.29995893000,0,Sihlfeldstrasse,1,87.13556978500,9616
0,0,0,0,0,428.09187562000,428.18361250000,0,Diggelmannstrasse,1,23.49170495980,9617
0,0,0,0,0,448.15066000000,444.25475260000,0,Ilgenstrasse,1,59.14702394430,9618
0,FT,0,0,1,443.21738550000,448.35066675000,0,Spanweidstrasse,0,51.56087441420,9619
0,0,0,0,0,559.92994400000,573.27723700000,0,Waserstrasse,1,99.52384474170,9620
0,TF,0,1,0,426.97169731000,428.04259000000,0,Arterstrasse,0,62.34424646190,9621
0,0,0,0,0,438.35168607000,436.73306500000,0,Buchwiesen,0,52.43002898680,9622
0,0,0,0,0,463.66339538000,465.26217600000,0,Regulastrasse,0,78.31970054900,9623
0,0,0,0,0,469.78001000000,464.03716464000,0,BrÃ¼derhofweg,1,250.51129705900,9624
0,0,0,0,0,415.69320929000,420.53449750000,0,Bluntschlisteig,0,42.54883036660,9625
0,0,0,0,0,426.75845980000,425.59316227000,0,KÃ¼hriedweg,0,230.86264695400,9626
0,0,0,0,0,410.57186250000,410.40547650000,0,St. Jakobstrasse,0,46.10282468720,9627
0,0,0,0,0,404.45335674000,404.13437667000,0,RÃ¶ntgenstrasse,1,88.24073858480,9628
0,0,BOTH,0,0,507.12160682000,508.50550133000,0,Im oberen Boden,1,25.61925184060,9629
1,0,0,0,0,404.85375344000,404.15351927000,0,Ernst-ZÃ¶beli-Weg,1,77.93459123950,9630
0,0,0,0,0,446.48559524000,443.35941000000,0,Scheideggstrasse,1,183.54039444100,9631
1,0,0,0,0,518.70703950000,520.07483875000,0,Am HÃ¶nggerberg,1,81.40434141950,9632
1,TF,0,1,0,415.80659886000,416.17115250000,0,MÃ¼hlebachstrasse Trottoir links,0,30.10069750180,9633
0,0,0,0,0,441.11287550000,449.25223833000,0,Hagenbuchrain,1,83.37235804670,9634
1,0,0,0,0,405.20436633000,409.68503833000,0,Mirabellenstrasse,0,93.66106029170,9635
1,0,0,0,0,428.95856880000,428.81633500000,0,Auhofstrasse,0,16.86554715450,9636
0,0,0,0,0,592.69563000000,593.47207500000,0,Carl-Spitteler-Strasse,1,76.27156964060,9637
0,0,0,0,0,412.88850204000,413.22765017000,0,Sihlfeldstrasse,1,25.72358157330,9638
1,FT,0,0,1,419.19254193000,419.04399963000,0,GrÃ¼tlistrasse,0,16.34491543960,9639
0,0,0,0,0,451.99881250000,450.88998396000,0,Rossackerstrasse,0,131.21147281300,9640
0,0,0,0,0,407.98346038000,408.10148296000,0,Nietengasse,0,40.04406715700,9641
0,0,0,0,0,495.92650375000,498.72424952000,0,Rebbergstrasse,1,158.32117031500,9642
1,0,0,0,0,542.49078500000,542.84838600000,0,Friesenbergstrasse,1,3.45679510096,9643
0,0,0,0,0,480.40601196000,486.98367000000,0,Rebbergstrasse,1,278.76724912300,9644
0,0,0,0,0,468.25297414000,472.59000517000,0,Oskar-Bider-Strasse,0,96.05513367310,9645
0,0,0,0,0,451.93147362000,449.37056000000,0,Clausiusstrasse,0,139.58296118500,9646
1,0,0,0,0,421.62902000000,426.30072222000,0,Aubrigstrasse,0,46.48405102960,9647
0,0,0,0,0,408.26800935000,407.98346038000,0,Nietengasse,0,35.85581531040,9648
1,0,0,0,0,443.75982500000,445.02897059000,0,Hinterhagenweg,1,20.86239043140,9649
0,TF,0,1,0,413.74899129000,413.92976250000,0,Kieselgasse,0,4.26072869282,9650
0,0,0,0,0,417.33699088000,418.23162047000,0,Kleinstrasse,0,55.72750667860,9651
0,0,0,0,0,416.61362500000,416.43096325000,0,Saumstrasse,0,67.73851828900,9652
1,0,0,0,0,443.42914000000,442.96234791000,0,Katzenseestrasse,1,28.83479628100,9653
1,0,0,0,0,467.61576800000,466.07264400000,0,Steinkluppenweg,0,111.57236272900,9654
1,0,0,0,0,414.74543813000,416.66395667000,0,Gletscherstrasse,0,49.81749068780,9655
1,0,0,0,0,465.86408539000,477.02755000000,0,Alter Kirchenweg,1,223.97115519300,9656
0,0,0,0,0,516.00724571000,523.90287357000,0,Hinterbergstrasse,1,87.33340792720,9657
1,0,0,0,0,451.48397100000,450.09782700000,0,Schwalbenweg,1,52.41726676210,9658
0,0,0,0,0,477.87807579000,489.97858700000,0,Kleeweidstrasse,0,98.17986276580,9659
0,0,0,0,0,474.71882318000,481.61924167000,0,Kinkelstrasse,0,97.36655215970,9660
1,0,0,0,0,481.11927500000,481.71804433000,0,Stapferstrasse,0,31.42927516300,9661
1,0,0,0,0,545.01516111000,550.22312500000,0,Wirzenweid,0,253.08884903600,9662
0,0,0,0,0,593.66452170000,592.69563000000,0,Carl-Spitteler-Strasse,1,178.74265998700,9663
1,0,0,0,0,504.86985250000,515.55928975000,0,HurdÃ¤ckerstrasse,0,123.74378544200,9664
0,0,0,0,0,408.01068348000,408.29895500000,0,Horneggstrasse,0,45.83805138250,9665
0,0,0,0,0,456.85812250000,463.84389875000,0,Lachenzelgstrasse,1,117.90031155000,9666
0,0,0,0,0,509.66399000000,508.33344491000,0,Hochstrasse,1,28.20071837650,9667
0,FT,0,0,1,412.98093389000,413.10524500000,0,Stationsstrasse,0,75.98417688980,9668
1,0,0,0,0,426.02078792000,426.25867332000,0,Ueberlandstrasse Ãœberquerung 135,0,29.15576004170,9669
0,0,0,0,0,411.34691120000,411.39159414000,0,Siegfriedstrasse,0,3.85375621545,9670
0,0,0,0,0,450.89692559000,449.09769310000,0,Eichrainstrasse,0,47.38338136670,9671
0,TF,0,1,0,430.20634667000,438.15206714000,0,WydÃ¤ckerring,0,245.30908281700,9672
1,0,0,0,0,445.02897059000,446.75246913000,0,Hinterhagenweg,1,48.78552770120,9673
1,0,0,0,0,438.56734960000,438.85688559000,0,Stettbachstrasse 20,1,7.21840934057,9674
1,0,0,0,0,422.18759800000,424.39952692000,0,Algierstrasse,0,71.14700089100,9675
1,0,0,0,0,458.38983000000,463.70473967000,0,Eleonorenstrasse,0,55.77174497050,9676
0,0,0,0,0,492.26778442000,491.92378381000,0,Giblenstrasse,1,8.58252587724,9677
0,0,0,0,0,414.10434500000,414.58336657000,0,Dubsstrasse,0,81.69893904890,9678
0,0,0,0,0,521.38253450000,527.77877750000,0,Hofstrasse,1,48.82462625440,9679
1,0,0,0,0,419.57868008000,425.99716280000,0,Waidstrasse,0,67.19142454070,9680
0,TF,0,1,0,406.61687620000,406.60325600000,0,Radgasse Trottoir links,0,5.53887307573,9681
0,0,0,0,0,430.07329000000,429.01108750000,0,Glattstegweg,1,95.88250097310,9682
0,FT,0,0,1,498.31895444000,501.41835500000,0,Landoltstrasse,1,87.16307375680,9683
0,FT,0,0,1,443.89007000000,448.36220500000,0,Sophienstrasse,0,53.36766480560,9684
0,FT,0,0,1,415.26504154000,416.82321778000,0,Bremgartnerstrasse,0,117.04218257900,9685
0,TF,0,1,0,440.65317000000,443.44309500000,0,SchÃ¶nbÃ¼hlstrasse,0,40.03121860420,9686
0,0,0,0,0,479.25725724000,484.40151741000,0,Milchbuckstrasse,0,112.57559933600,9687
1,0,0,0,0,412.88464671000,413.08672429000,0,Fritschiwiese 70,1,67.25223906240,9688
0,0,0,0,0,410.55095189000,410.31236700000,0,Rebgasse,0,61.97822066510,9689
1,0,0,0,0,476.16230575000,480.88558200000,0,HÃ¼ttenkopfstrasse,1,56.59961022830,9690
1,0,0,0,0,429.04938000000,428.85685080000,0,Hirzenbachweg,2,31.55950614270,9691
0,0,0,0,0,463.71102500000,467.75574154000,0,Borrweg,0,52.37882243850,9692
0,0,0,0,0,446.76997600000,447.21999457000,0,Hortensienstrasse,0,47.54975020170,9693
0,0,0,0,0,429.23151500000,425.88404600000,0,Greifenseestrasse,0,406.58028463300,9694
1,0,0,0,0,428.31347278000,428.13100280000,0,Auwiesenweg,0,13.08519455340,9695
0,0,0,0,0,427.81124617000,432.74748500000,0,DÃ¶ltschiweg,1,206.30524685900,9696
0,0,0,0,0,452.61654065000,452.23909500000,0,Goldregenweg,0,10.67106184830,9697
0,0,0,0,0,571.98042857000,568.84397652000,0,Forsterstrasse,1,67.59934386660,9698
0,0,0,0,0,412.13674769000,411.54752630000,0,Lavaterstrasse,1,144.88978824000,9699
0,0,0,0,0,408.32107056000,420.31660667000,0,FlÃ¼hgasse,1,84.20224321160,9700
0,FT,0,0,1,414.80763182000,416.08788974000,0,Stationsstrasse,0,122.75798804400,9701
0,0,0,0,0,403.09246400000,403.13058223000,0,Josefstrasse,1,33.32701329970,9702
0,0,0,0,0,464.16065776000,464.35527083000,0,Obsthaldenstrasse,1,173.29488414600,9703
1,0,0,0,0,591.43682470000,591.44387160000,0,Parkplatz Masoalahalle 10,0,5.84679777089,9704
0,0,0,0,0,441.67760850000,446.34538877000,0,Bahnhaldenstrasse,0,110.20002573100,9705
0,0,0,0,0,466.68091820000,470.35970180000,0,GÃ¤ssli,0,53.24029294220,9706
0,TF,0,1,0,417.47310903000,417.26517000000,0,MÃ¼hlebachstrasse Trottoir links,0,17.10065141300,9707
0,0,0,0,0,449.57672667000,449.14189178000,0,Zelgwiesenstrasse,1,32.21663530070,9708
0,0,0,0,0,414.56577676000,415.14481119000,0,Erlachstrasse,0,84.59714092390,9709
0,0,0,0,0,406.03184808000,405.99841878000,0,Badenerstrasse / Ernst-ZÃ¶beli-Strasse 15,0,3.27578773827,9710
1,0,0,0,0,443.74747250000,443.21136700000,0,Birchstrasse / Stiglenstrasse,0,31.92361355870,9711
1,0,0,0,0,435.47520000000,435.76029200000,0,Birchstrasse,0,25.31771850940,9712
1,0,0,0,0,568.15585667000,570.69807000000,0,Peterstobelweg,0,94.11236810490,9713
0,0,0,0,0,425.53398889000,425.64367437000,0,Dachslernstrasse,0,4.35138015861,9714
0,0,0,0,0,450.63937385000,444.04865625000,0,FrÃ¶belstrasse,0,88.63518538940,9715
0,0,0,0,0,433.66298417000,439.20355500000,0,Thurwiesenstrasse,0,79.07831413610,9716
1,0,0,0,0,432.39979150000,434.07249526000,0,Tram Seebach,0,47.22292704230,9717
0,0,0,0,0,435.29686815000,441.99929750000,0,Stettbachstrasse,1,203.06367558900,9718
0,0,0,0,0,411.98156750000,417.08482550000,0,Gutenbergstrasse,0,109.85230579600,9719
1,0,0,0,0,460.43695588000,460.04371047000,0,Venusstrasse,1,37.14620841090,9720
1,0,0,0,0,455.84320100000,455.83756833000,0,Schuppisstrasse,0,14.38828820980,9721
0,0,0,0,0,445.25850667000,445.83730227000,0,Magdalenenstrasse,1,111.44809843500,9722
0,0,0,0,0,406.51753018000,406.50057920000,0,Eugen-Huber-Strasse / Emilie-Kempin-Spyri-Weg 5,0,5.30801627976,9723
0,0,0,0,0,466.07264400000,465.45429933000,0,SchÃ¼rbungert,1,44.98620591090,9724
0,0,0,0,0,423.90890357000,425.66982667000,0,Imfeldstrasse,1,201.58995970100,9725
0,0,0,0,0,413.06628333000,413.10524500000,0,Weststrasse,1,82.82046392130,9726
0,0,0,0,0,421.97663900000,421.96978667000,0,Drehergasse,0,4.72609999882,9727
0,0,0,0,0,417.07152714000,417.13611606000,0,SÃ¼sslerenstrasse,0,3.15632496460,9728
1,0,0,0,0,435.89308841000,436.61081183000,0,Ahornstrasse,1,27.76259532420,9729
0,0,0,0,0,476.13395083000,470.20457523000,0,Frohburgstrasse,1,105.33679333600,9730
1,0,0,0,0,443.74747250000,449.20413658000,0,Birchstrasse 220,0,113.99686127000,9731
1,0,0,0,0,424.99185694000,425.55293100000,0,Espenhofweg,0,51.48155996640,9732
1,0,0,0,0,406.94960888000,406.68640176000,0,Hardplatz,0,32.29315612040,9733
0,FT,0,0,1,424.87951500000,425.89640125000,0,Steinhaldenstrasse,0,139.24503904900,9734
0,0,0,0,0,499.68491000000,495.33755125000,0,Geeringstrasse,0,83.96704516040,9735
0,0,0,0,0,496.74967250000,493.44540667000,0,MÃ¶hrlistrasse,1,139.15413470400,9736
0,0,0,0,0,456.25537778000,456.81768764000,0,RÃ¶slistrasse,1,4.96435354894,9737
0,0,0,0,0,398.69107500000,398.76017000000,0,Robert-Seidel-Hof,0,46.25787995620,9738
1,0,0,0,0,542.02839250000,542.35174950000,0,Familiengartenareal Eichhalden 10,0,34.85612644950,9739
1,0,0,0,0,435.53997837000,431.36532919000,0,Luchswiesenweg,0,61.67204952270,9740
1,0,0,0,0,503.47365900000,506.17568000000,0,BlÃ¤sistrasse,1,15.76417634800,9741
0,0,0,0,0,599.10786500000,596.24930563000,0,ZÃ¼richbergstrasse,1,68.85346592900,9742
0,0,0,0,0,465.57812962000,471.33307065000,0,Friesenbergstrasse,0,67.17871108840,9743
0,0,0,0,0,445.68554382000,444.99109125000,0,Horensteinstrasse,1,82.78368493520,9744
1,0,0,0,0,568.18788150000,569.68905250000,0,Zum Sillerblick,0,72.42955551890,9745
0,0,0,0,0,595.12722818000,594.49510000000,0,ZÃ¼richbergstrasse,1,84.21491538860,9746
0,0,0,0,0,431.34403875000,430.75713356000,0,Saatlenstrasse,1,24.77029181060,9747
0,0,0,0,0,428.70686300000,428.55865545000,0,Heerenwiesen,1,18.09526091190,9748
0,0,0,0,0,418.23162047000,419.34764389000,0,Kleinstrasse,0,89.80718486170,9749
0,0,0,0,0,430.80265024000,431.38413593000,0,Saatlenstrasse,1,87.61384747920,9750
0,0,0,0,0,466.94811704000,477.14770139000,0,Niederhofenrain,0,242.37551781300,9751
1,0,0,0,0,449.49279556000,452.01118765000,0,Sportanlage Eichrain 160,0,127.47403634900,9752
0,0,0,0,0,470.58330583000,470.57548300000,0,Gustav-Heinrich-Weg,0,4.75310523218,9753
0,0,0,0,0,462.53663875000,466.90408355000,0,Schmelzbergstrasse,1,46.25872203990,9754
0,0,0,0,0,413.66366220000,413.43288976000,0,Zentralstrasse,1,44.63807024130,9755
0,0,0,0,0,414.56577676000,414.91387500000,0,Wuhrstrasse,0,121.20930510100,9756
1,0,0,0,0,451.45600607000,450.98893125000,0,Gorwiden,0,118.70899699200,9757
0,0,0,0,0,400.46484578000,401.17635412000,0,Jakob-FÃ¼gli-Strasse,0,81.20772864030,9758
1,0,0,0,0,554.69084250000,553.81256175000,0,Oberer Heuelsteig / Sonnenbergstrasse 10,0,126.60188417200,9759
1,0,0,0,0,440.32442572000,444.56272321000,0,LÃ¤ufebachweg,0,45.08068083610,9760
1,0,0,0,0,598.93534283000,608.50149500000,0,Pilgerweg,0,106.46863991300,9761
0,0,FT,0,0,414.65978783000,414.91387500000,0,Gotthelfstrasse,1,87.36845643710,9762
0,0,0,0,0,459.36367333000,460.36765805000,0,Haldenbachstrasse,0,30.29174087640,9763
0,0,0,0,0,489.78517700000,497.62627143000,0,StÃ¤blistrasse,0,61.49846342520,9764
0,0,0,0,0,461.95181237000,461.81157762000,0,Hotzestrasse Trottoir rechts,0,17.22376551960,9765
0,0,0,0,0,429.20064000000,429.70088257000,0,Sumatrastrasse,0,3.24581975286,9766
1,0,0,0,0,532.01135167000,503.23027375000,0,Grossackerstrasse / Risweg 10,0,228.22939345300,9767
0,0,0,0,0,438.55646588000,436.25265688000,0,WasserschÃ¶pfi,1,100.42535894000,9768
0,0,0,0,0,517.45951393000,517.64718607000,0,Im oberen Boden,0,10.80993591050,9769
0,0,0,0,0,439.83168500000,440.29945265000,0,Jungstrasse,1,101.95661571600,9770
1,0,0,0,0,443.35235232000,440.54202286000,0,Eichacker,0,156.32036652500,9771
0,0,0,0,0,409.58907286000,409.73303669000,0,Angererstrasse,0,12.73247346220,9772
1,0,0,0,0,448.88654950000,445.72967100000,0,Horensteinstrasse / Zehntenhausstrasse 20,1,111.60865975300,9773
1,0,0,0,0,443.36254004000,443.64431643000,0,Katzenseestrasse,1,119.02041725100,9774
0,0,0,0,0,451.79397911000,452.20829600000,0,Holunderweg,1,40.74548827740,9775
0,0,0,0,0,456.38309222000,456.36474750000,0,Bolistrasse,1,158.43851415300,9776
0,0,0,0,0,479.90683500000,486.05465750000,0,Winkelstrasse,0,49.44169667410,9777
0,0,0,0,0,439.49168250000,439.02573500000,0,BÃ¼hlwiesenstrasse,1,35.84510142510,9778
0,0,0,0,0,413.48967964000,413.61801454000,0,Idaplatz,0,5.68000426134,9779
0,0,0,0,0,612.03830437000,607.77052500000,0,Wiesliacher,1,86.46975853320,9780
0,0,0,0,0,400.40423871000,398.88647452000,0,Hardhof,0,35.07898800380,9781
0,0,0,0,0,490.11144000000,492.49978833000,0,Althoosstrasse,1,30.89140606960,9782
0,0,0,0,0,417.91906400000,417.55734538000,0,Parkring,1,71.52276013190,9783
0,0,0,0,0,486.95077333000,487.40187250000,0,Bachtobelstrasse,1,8.07902267552,9784
0,0,0,0,0,462.51173580000,462.60263688000,0,David-Hess-Weg,0,4.71765296445,9785
0,0,0,0,0,414.65247194000,415.24343567000,0,Brinerstrasse,0,78.72189836410,9786
1,0,0,0,0,510.83328627000,516.91347250000,0,EnzenbÃ¼hlstrasse,1,109.13384897500,9787
1,0,0,0,0,499.65291833000,491.65739187000,0,Frohburgstrasse,1,97.97618043390,9788
0,0,0,0,0,463.74539161000,467.05181214000,0,BlÃ¤sistrasse,1,69.55815354120,9789
0,0,0,0,0,423.70879857000,423.90890357000,0,Imfeldstrasse,1,97.90817532210,9790
0,0,0,0,0,461.84414250000,460.45951722000,0,In BÃ¶den,1,193.23670998600,9791
0,0,0,0,0,430.81467500000,434.13666000000,0,RÃ¶telsteig,0,100.54407362700,9792
1,0,0,0,0,422.52357200000,422.37385259000,0,Aubrigstrasse,0,8.06811096356,9793
0,0,0,0,0,446.95460667000,444.48861200000,0,Friedackerstrasse,0,83.82329392450,9794
0,0,0,0,0,408.39478125000,409.26097523000,0,FrÃ¶hlichstrasse,1,93.05943263980,9795
